1.170965408721858121e-02
1.880919231175948517e-02
3.016838988396187277e-02
4.827376871477936232e-02
7.695892280770551264e-02
1.219834188360653243e-01
1.916552644647793735e-01
2.972210756839291368e-01
4.524774796690150813e-01
6.719286472928235332e-01
9.673233327056320885e-01
1.343770440781222986e+00
1.797762160320619529e+00
2.318549697166727874e+00
2.891850025433771343e+00
3.503533306710976625e+00
4.141796170532287213e+00
4.797780874217105307e+00
5.465284145546332795e+00
6.140150237150886703e+00
6.819672602841901465e+00
7.502119677115116403e+00
8.186395988491476317e+00
8.871813323836875043e+00
9.557941207743276379e+00
1.024451111029436134e+01
1.093135580608354829e+01
1.161837126595962921e+01
1.230549281677745554e+01
1.299268026867203751e+01
