4.042616212396096115e-02
6.460650460363311087e-02
1.028035804627163291e-01
1.625105102160480375e-01
2.544119327792628282e-01
3.928413357865898625e-01
5.954536336186039280e-01
8.815793821907109695e-01
1.269106839751740212e+00
1.770555195113852953e+00
2.389878525905871687e+00
3.121660074245965255e+00
3.953121909562474556e+00
5.457540125981767076e+00
6.550931374500763127e+00
7.679341597553698051e+00
1.102325524509026522e+01
1.243903422955989058e+01
1.375546332619654954e+01
1.492177183178392852e+01
1.590120501117848129e+01
1.667865465360556243e+01
1.726261838865832132e+01
1.767991705832427130e+01
1.796603726500858400e+01
1.815608487758831302e+01
1.827946493916611459e+01
1.835831669414176304e+01
1.840818879948906428e+01
1.843951991809316837e+01
