9.842652580688522335e-01
1.271874716194201005e+00
1.609737970484998559e+00
1.826672951495181607e+00
2.228421271893159084e+00
2.664404007763643278e+00
3.735386122509710027e+00
4.318890215805033961e+00
4.911028281577880072e+00
5.500577845019892109e+00
7.547710033784562178e+00
8.298898674387455543e+00
9.017654665862743002e+00
9.689210874129408069e+00
1.030005890807034774e+01
1.083934767820790590e+01
1.130040258883469662e+01
1.168176418947584239e+01
1.198722014635578503e+01
1.256086250948169258e+01
